Frame, cxs, cys, ws, hs, areas
3749,233.5957319980925,153.3139008106819,59.0,55.0,1398.0
3750,230.53409769497193,152.12313388271824,58.0,57.0,1395.5
3751,226.8621155795877,152.5507491269573,59.0,57.0,1479.5
3752,223.6006968641115,151.9943089430894,59.0,57.0,1435.0
3753,220.83279473369237,151.77438659485335,58.0,57.0,1392.5
3754,217.70098400984008,151.67047970479706,56.0,57.0,1355.0
3755,214.82796513830996,151.85903751420992,53.0,56.0,1319.5
3756,211.81113346747148,152.1330650570087,49.0,55.0,1242.5
3757,209.84833470960638,152.00178915496835,49.0,55.0,1211.0
3758,505.18779780401906,167.51367308887507,94.0,70.0,3218.0
3759,503.09451833937925,166.6942261185006,95.0,71.0,3308.0
3760,501.2031452174778,165.89957201154573,95.0,72.0,3349.0
3761,499.048519495749,165.40701651519592,95.0,72.0,3411.0
3762,496.8229151417557,165.19845801005218,95.0,71.0,3415.5
3763,493.96151242626433,165.17933468716757,96.0,72.0,3447.0
3764,491.70672658741665,164.80506426983666,96.0,72.0,3449.0
3765,488.8603662366526,164.64081750978403,97.0,71.0,3449.5
3766,486.7038768751217,164.3368887590103,96.0,70.0,3422.0
3767,483.5283563117238,164.7060721619243,97.0,70.0,3409.0
3768,479.91146389864144,165.35455146796923,96.0,69.0,3275.5
3769,167.2797427652733,155.90644617975806,37.0,64.0,1088.5
3770,164.63540186325596,156.65182378019895,35.0,65.0,1055.5
3771,164.21435643564357,156.15115511551153,44.0,64.0,1010.0
3772,162.5314641744548,155.63769470404984,44.0,65.0,1070.0
3773,161.89565760699782,155.58434864104967,41.0,65.0,1067.0
3774,163.45689655172413,96.20545977011493,32.0,49.0,232.0
3775,152.82567901234566,143.39535802469135,62.0,113.0,1687.5
3776,150.89899375875683,136.02674818494458,60.0,97.0,1308.5
3777,145.33422174840086,128.72938877043353,61.0,88.0,938.0
3778,144.91951488423373,126.39011392870268,61.0,88.0,907.0
3779,143.925500435161,129.1307223672759,59.0,96.0,957.5
3780,144.16224006588428,127.96149886761374,56.0,95.0,809.5
3781,135.99202439596527,147.17546328876378,24.0,55.0,710.5
3782,134.06369426751593,147.38971455531964,23.0,51.0,706.5
3783,438.31288929073736,162.4102873216797,99.0,66.0,3318.0
3784,435.8761947655507,162.07251163488965,98.0,66.0,3330.5
3785,433.1326561099492,161.90210138432425,98.0,67.0,3347.0
3786,430.5723450107753,161.47080639502832,98.0,66.0,3325.5
3787,428.19374692269815,161.19374692269815,99.0,67.0,3385.0
3788,425.48801294307987,160.9870569201353,99.0,67.0,3399.5
3789,422.59145952836195,160.69098396823063,99.0,68.0,3399.5
3790,420.22289751951774,160.44796916691374,99.0,68.0,3373.0
3791,417.48934406242375,160.07690807120213,99.0,68.0,3417.5
3792,414.6042765084944,159.89870142550282,99.0,68.0,3414.0
3793,411.86685329797155,159.80202347625362,98.0,68.0,3393.5
3794,409.28014447578045,159.64257087724508,98.0,68.0,3368.5
3795,406.63238512035014,159.28217845854607,99.0,69.0,3427.5
3796,403.9762432845384,159.1601853220957,98.0,68.0,3381.5
3797,400.9978809383008,158.99443130297652,98.0,68.0,3382.0
3798,398.41522627665336,158.68986063918842,99.0,68.0,3384.5
3799,395.423541543901,158.63818503241015,98.0,68.0,3394.0
3800,392.7612293144208,158.20976162332542,98.0,68.0,3384.0
3801,389.928991136341,158.18907479334726,97.0,67.0,3347.0
3802,386.9336294103133,157.83774981495188,99.0,69.0,3377.5
3803,384.5961408586589,156.90723589001448,98.0,71.0,3455.0
3804,382.36443730529595,156.5686331775701,98.0,72.0,3424.0
3805,379.6102601507415,155.884220763433,98.0,72.0,3427.5
3806,376.8857338017174,155.6036299765808,98.0,72.0,3416.0
3807,374.1372998805257,155.22327359617682,97.0,72.0,3487.5
3808,372.00403666239254,154.54390463978723,98.0,73.0,3509.5
3809,369.2972525653757,154.3082233886603,98.0,73.0,3524.5
3810,366.58741888115196,153.99171048268673,97.0,72.0,3518.5
3811,363.1852965030294,153.96722484614284,97.0,72.0,3493.5
3812,360.4788486698648,153.5437805882638,96.0,72.0,3439.5
3813,357.3870570259746,153.65409827985607,97.0,72.0,3381.5
3814,355.2662142892265,153.49323892412843,96.0,72.0,3389.5
3815,352.3902796076709,153.4039428097399,97.0,71.0,3415.5
3816,349.89661189472156,153.162958654452,97.0,71.0,3438.5
3817,346.5537149336883,152.88448454370655,96.0,69.0,3380.5
3818,344.33372434017593,152.3551808406647,95.0,70.0,3410.0
3819,342.01394043201066,151.5665619944809,96.0,72.0,3503.0
3820,339.54624555331213,150.9165464859148,95.0,73.0,3467.0
3821,336.96002661723463,150.27415751699223,94.0,74.0,3506.5
3822,334.6232747211193,149.75392323690676,95.0,74.0,3526.0
3823,331.86255701321295,149.66078901584615,95.0,74.0,3544.5
3824,329.79481802507104,149.13588704040262,95.0,75.0,3576.5
3825,327.2571747004737,148.90508033807,94.0,75.0,3589.0
3826,324.6905429399121,148.80590599009437,94.0,75.0,3567.0
3827,163.8682505399568,95.42836573074153,32.0,46.0,231.5
3828,163.8682505399568,95.42836573074153,32.0,46.0,231.5
3829,163.8682505399568,95.42836573074153,32.0,46.0,231.5
3830,163.8682505399568,95.42836573074153,32.0,46.0,231.5
3831,163.8682505399568,95.42836573074153,32.0,46.0,231.5
3832,163.8682505399568,95.42836573074153,32.0,46.0,231.5
3833,163.8682505399568,95.42836573074153,32.0,46.0,231.5
3834,163.8682505399568,95.42836573074153,32.0,46.0,231.5
3835,163.8682505399568,95.42836573074153,32.0,46.0,231.5
3836,163.8682505399568,95.42836573074153,32.0,46.0,231.5
3837,163.8682505399568,95.42836573074153,32.0,46.0,231.5
3838,163.8682505399568,95.42836573074153,32.0,46.0,231.5
3839,163.8682505399568,95.42836573074153,32.0,46.0,231.5
3840,163.74840085287846,95.59772565742713,32.0,46.0,234.5
3841,163.74840085287846,95.59772565742713,32.0,46.0,234.5
3842,163.74840085287846,95.59772565742713,32.0,46.0,234.5
3843,163.74840085287846,95.59772565742713,32.0,46.0,234.5
3844,163.74840085287846,95.59772565742713,32.0,46.0,234.5
3845,163.74840085287846,95.59772565742713,32.0,46.0,234.5
3846,163.74840085287846,95.59772565742713,32.0,46.0,234.5
3847,163.74840085287846,95.59772565742713,32.0,46.0,234.5
3848,163.74840085287846,95.59772565742713,32.0,46.0,234.5
3849,163.74840085287846,95.59772565742713,32.0,46.0,234.5
3850,163.74840085287846,95.59772565742713,32.0,46.0,234.5
3851,163.74840085287846,95.59772565742713,32.0,46.0,234.5
3852,163.74840085287846,95.59772565742713,32.0,46.0,234.5
3853,163.74840085287846,95.59772565742713,32.0,46.0,234.5
3854,163.74840085287846,95.59772565742713,32.0,46.0,234.5
3855,163.74840085287846,95.59772565742713,32.0,46.0,234.5
3856,163.74840085287846,95.59772565742713,32.0,46.0,234.5
3857,163.74840085287846,95.59772565742713,32.0,46.0,234.5
3858,163.74840085287846,95.59772565742713,32.0,46.0,234.5
3859,163.74840085287846,95.59772565742713,32.0,46.0,234.5
3860,163.74840085287846,95.59772565742713,32.0,46.0,234.5
3861,163.74840085287846,95.59772565742713,32.0,46.0,234.5
3862,163.74840085287846,95.59772565742713,32.0,46.0,234.5
3863,163.74840085287846,95.59772565742713,32.0,46.0,234.5
3864,163.74840085287846,95.59772565742713,32.0,46.0,234.5
3865,163.74840085287846,95.59772565742713,32.0,46.0,234.5
3866,163.74840085287846,95.59772565742713,32.0,46.0,234.5
3867,163.74840085287846,95.59772565742713,32.0,46.0,234.5
3868,163.74840085287846,95.59772565742713,32.0,46.0,234.5
3869,163.74840085287846,95.59772565742713,32.0,46.0,234.5
3870,163.74840085287846,95.59772565742713,32.0,46.0,234.5
3871,163.78372591006425,95.51891506067093,32.0,46.0,233.5
3872,163.78372591006425,95.51891506067093,32.0,46.0,233.5
3873,163.78372591006425,95.51891506067093,32.0,46.0,233.5
3874,163.78372591006425,95.51891506067093,32.0,46.0,233.5
3875,163.78372591006425,95.51891506067093,32.0,46.0,233.5
3876,163.74840085287846,95.59772565742713,32.0,46.0,234.5
3877,163.78372591006425,95.51891506067093,32.0,46.0,233.5
3878,163.78372591006425,95.51891506067093,32.0,46.0,233.5
3879,163.78372591006425,95.51891506067093,32.0,46.0,233.5
3880,185.9474089770757,148.40660116868938,80.0,85.0,2595.5
3881,187.22284644194755,147.0204605354418,76.0,84.0,2403.0
3882,185.50954662223145,146.4617093661043,73.0,84.0,2400.5
3883,184.76263704969386,145.82863448668658,71.0,84.0,2341.0
3884,183.2029774872912,145.54800290486563,69.0,84.0,2295.0
3885,181.22207337947458,145.33854282950062,66.0,85.0,2239.5
3886,180.03054724077057,145.06623685624376,64.0,85.0,2171.5
3887,178.3490514905149,145.0805265195509,62.0,85.0,2152.5
3888,176.6794157992415,144.77261357217785,59.0,85.0,2065.5
3889,175.04338704263174,145.1100201409869,58.0,85.0,1986.0
3890,174.92399004403597,145.65690216350757,55.0,84.0,1741.0
3891,173.39926098794243,145.84451575262543,53.0,84.0,1714.0
3892,170.4615793671896,140.2645572985908,50.0,114.0,1880.5
3893,164.42942453854505,97.7128121606949,32.0,45.0,307.0
3894,164.07089947089946,97.82063492063492,32.0,45.0,315.0
3895,163.82298474945532,98.130174291939,32.0,45.0,306.0
3896,163.55261610817166,97.44738389182834,32.0,47.0,283.5
3897,162.05096536059057,137.3265190232822,38.0,61.0,1174.0
3898,161.17157784743992,140.94440961337511,37.0,114.0,1595.0
3899,155.2252276379218,141.83663631494375,59.0,114.0,1867.0
3900,163.3048200950441,94.58112695179904,33.0,40.0,245.5
3901,161.1364421416235,96.70984455958549,35.0,42.0,289.5
3902,157.1127479866431,126.49970536240424,37.0,89.0,848.5
3903,158.05197901764424,101.1111111111111,38.0,54.0,349.5
3904,147.2141227010337,129.73607195596722,59.0,90.0,1241.5
3905,145.7071002313969,128.17330410425038,59.0,85.0,1368.5
3906,144.7701685191825,127.94896617664634,60.0,86.0,1394.5
3907,142.65384615384616,124.32458521870285,61.0,86.0,1105.0
3908,141.48134386127882,123.24245239201115,61.0,86.0,1076.5
3909,140.53463387051173,123.76095561210064,61.0,86.0,1179.0
3910,139.89636337501796,123.61118298117003,61.0,86.0,1159.5
3911,132.7354988399072,131.83430007733952,28.0,57.0,862.0
3912,163.91144708423326,95.33333333333333,32.0,46.0,231.5
3913,163.84368308351176,95.48465381870092,32.0,46.0,233.5
3914,163.7728237791932,95.58669497523,32.0,46.0,235.5
3915,163.82942430703625,95.52096659559345,32.0,46.0,234.5
3916,163.65173116089613,95.8316361167685,32.0,46.0,245.5
3917,163.56492637215527,95.93908969210173,32.0,46.0,249.0
3918,163.56492637215527,95.93908969210173,32.0,46.0,249.0
3919,163.54066666666665,95.99933333333333,32.0,46.0,250.0
3920,163.48140770252323,96.08300132802124,33.0,46.0,251.0
3921,163.48140770252323,96.08300132802124,33.0,46.0,251.0
3922,163.48140770252323,96.08300132802124,33.0,46.0,251.0
3923,163.48140770252323,96.08300132802124,33.0,46.0,251.0
3924,163.48140770252323,96.08300132802124,33.0,46.0,251.0
3925,163.48140770252323,96.08300132802124,33.0,46.0,251.0
3926,163.48140770252323,96.08300132802124,33.0,46.0,251.0
3927,163.48140770252323,96.08300132802124,33.0,46.0,251.0
3928,163.8358116480793,95.48265179677819,33.0,46.0,269.0
3929,163.89902676399026,95.39355231143551,33.0,46.0,274.0
3930,163.94205495818397,95.38649940262843,33.0,46.0,279.0
3931,163.94205495818397,95.38649940262843,33.0,46.0,279.0
3932,163.99766899766897,95.32109557109557,33.0,46.0,286.0
3933,163.9499411071849,95.37396937573615,33.0,46.0,283.0
3934,163.9499411071849,95.37396937573615,33.0,46.0,283.0
3935,163.90192539109506,95.37484957882069,33.0,46.0,277.0
3936,163.90192539109506,95.37484957882069,33.0,46.0,277.0
3937,163.90192539109506,95.37484957882069,33.0,46.0,277.0
3938,163.90192539109506,95.37484957882069,33.0,46.0,277.0
3939,163.90192539109506,95.37484957882069,33.0,46.0,277.0
3940,163.90192539109506,95.37484957882069,33.0,46.0,277.0
3941,163.90192539109506,95.37484957882069,33.0,46.0,277.0
3942,163.90192539109506,95.37484957882069,33.0,46.0,277.0
3943,163.90192539109506,95.37484957882069,33.0,46.0,277.0
3944,163.57293497363796,95.93497363796133,33.0,47.0,284.5
3945,163.57293497363796,95.93497363796133,33.0,47.0,284.5
3946,163.5201401050788,96.0122591943958,33.0,47.0,285.5
3947,163.5201401050788,96.0122591943958,33.0,47.0,285.5
3948,163.5201401050788,96.0122591943958,33.0,47.0,285.5
3949,163.5201401050788,96.0122591943958,33.0,47.0,285.5
3950,163.5201401050788,96.0122591943958,33.0,47.0,285.5
3951,163.5201401050788,96.0122591943958,33.0,47.0,285.5
3952,163.5878260869565,95.92695652173913,33.0,47.0,287.5
3953,163.5878260869565,95.92695652173913,33.0,47.0,287.5
3954,163.67070357554786,95.8154555940023,33.0,47.0,289.0
3955,163.7485481997677,95.68873403019744,33.0,47.0,287.0
3956,163.7468281430219,95.75663206459053,33.0,47.0,289.0
3957,163.7468281430219,95.75663206459053,33.0,47.0,289.0
3958,163.72873563218388,95.80574712643677,33.0,47.0,290.0
3959,163.71568627450978,95.81199538638984,33.0,47.0,289.0
3960,163.50139120756816,96.12687813021702,33.0,47.0,299.5
3961,163.40697674418604,96.25526024363234,33.0,47.0,301.0
3962,163.39473684210526,96.25603070175438,33.0,47.0,304.0
3963,163.3948973932335,96.27620632279535,33.0,47.0,300.5
3964,163.30921052631578,96.3547149122807,33.0,47.0,304.0
3965,163.31848184818483,96.31958195819581,33.0,47.0,303.0
3966,163.31848184818483,96.31958195819581,33.0,47.0,303.0
3967,163.31848184818483,96.31958195819581,33.0,47.0,303.0
3968,163.31848184818483,96.31958195819581,33.0,47.0,303.0
3969,163.31848184818483,96.31958195819581,33.0,47.0,303.0
3970,163.31848184818483,96.31958195819581,33.0,47.0,303.0
3971,163.31848184818483,96.31958195819581,33.0,47.0,303.0
3972,163.31848184818483,96.31958195819581,33.0,47.0,303.0
3973,163.31848184818483,96.31958195819581,33.0,47.0,303.0
3974,163.31848184818483,96.31958195819581,33.0,47.0,303.0
3975,163.31848184818483,96.31958195819581,33.0,47.0,303.0
3976,163.31848184818483,96.31958195819581,33.0,47.0,303.0
3977,163.31848184818483,96.31958195819581,33.0,47.0,303.0
3978,163.31848184818483,96.31958195819581,33.0,47.0,303.0
3979,163.31848184818483,96.31958195819581,33.0,47.0,303.0
3980,163.69292604501607,95.84030010718114,34.0,47.0,311.0
3981,163.75786666666664,95.74186666666667,34.0,48.0,312.5
3982,163.98320209973753,95.45406824146981,34.0,48.0,317.5
3983,163.98320209973753,95.45406824146981,34.0,48.0,317.5
3984,163.98320209973753,95.45406824146981,34.0,48.0,317.5
3985,163.98320209973753,95.45406824146981,34.0,48.0,317.5
3986,163.98320209973753,95.45406824146981,34.0,48.0,317.5
3987,163.98320209973753,95.45406824146981,34.0,48.0,317.5
3988,164.0051840331778,95.47330222913426,34.0,48.0,321.5
3989,164.0051840331778,95.47330222913426,34.0,48.0,321.5
3990,164.0051840331778,95.47330222913426,34.0,48.0,321.5
3991,164.0051840331778,95.47330222913426,34.0,48.0,321.5
3992,164.0051840331778,95.47330222913426,34.0,48.0,321.5
3993,164.0051840331778,95.47330222913426,34.0,48.0,321.5
3994,164.0051840331778,95.47330222913426,34.0,48.0,321.5
3995,164.03172126885076,95.41237649505979,34.0,48.0,320.5
3996,164.03172126885076,95.41237649505979,34.0,48.0,320.5
3997,164.03172126885076,95.41237649505979,34.0,48.0,320.5
3998,164.03172126885076,95.41237649505979,34.0,48.0,320.5
3999,164.03172126885076,95.41237649505979,34.0,48.0,320.5
4000,164.03172126885076,95.41237649505979,34.0,48.0,320.5
4001,133.52508250825082,27.175577557755773,24.0,53.0,505.0
4002,133.52508250825082,27.175577557755773,24.0,53.0,505.0
4003,133.52508250825082,27.175577557755773,24.0,53.0,505.0
4004,133.52508250825082,27.175577557755773,24.0,53.0,505.0
4005,133.52508250825082,27.175577557755773,24.0,53.0,505.0
4006,133.52508250825082,27.175577557755773,24.0,53.0,505.0
4007,133.52508250825082,27.175577557755773,24.0,53.0,505.0
4008,133.52508250825082,27.175577557755773,24.0,53.0,505.0
4009,133.52508250825082,27.175577557755773,24.0,53.0,505.0
4010,133.51679841897234,27.189064558629774,24.0,53.0,506.0
4011,133.51679841897234,27.189064558629774,24.0,53.0,506.0
4012,133.51679841897234,27.189064558629774,24.0,53.0,506.0
4013,133.50924092409238,27.205280528052803,24.0,53.0,505.0
4014,133.50924092409238,27.205280528052803,24.0,53.0,505.0
4015,133.50924092409238,27.205280528052803,24.0,53.0,505.0
4016,133.50924092409238,27.205280528052803,24.0,53.0,505.0
4017,133.50924092409238,27.205280528052803,24.0,53.0,505.0
4018,133.50924092409238,27.205280528052803,24.0,53.0,505.0
4019,133.50924092409238,27.205280528052803,24.0,53.0,505.0
4020,133.50924092409238,27.205280528052803,24.0,53.0,505.0
4021,133.5506245890861,27.259697567389875,24.0,53.0,507.0
4022,133.535138620245,27.462927143778206,24.0,53.0,517.0
4023,133.535138620245,27.462927143778206,24.0,53.0,517.0
4024,133.535138620245,27.462927143778206,24.0,53.0,517.0
4025,133.47736220472441,27.24868766404199,24.0,53.0,508.0
4026,133.47736220472441,27.24868766404199,24.0,53.0,508.0
4027,133.47736220472441,27.24868766404199,24.0,53.0,508.0
4028,133.47736220472441,27.24868766404199,24.0,53.0,508.0
4029,133.47736220472441,27.24868766404199,24.0,53.0,508.0
4030,133.47736220472441,27.24868766404199,24.0,53.0,508.0
4031,133.47736220472441,27.24868766404199,24.0,53.0,508.0
4032,133.47736220472441,27.24868766404199,24.0,53.0,508.0
4033,133.47736220472441,27.24868766404199,24.0,53.0,508.0
4034,133.47736220472441,27.24868766404199,24.0,53.0,508.0
4035,133.47736220472441,27.24868766404199,24.0,53.0,508.0
4036,133.47736220472441,27.24868766404199,24.0,53.0,508.0
4037,133.47736220472441,27.24868766404199,24.0,53.0,508.0
4038,133.47736220472441,27.24868766404199,24.0,53.0,508.0
4039,133.47736220472441,27.24868766404199,24.0,53.0,508.0
4040,133.47736220472441,27.24868766404199,24.0,53.0,508.0
4041,133.47736220472441,27.24868766404199,24.0,53.0,508.0
4042,133.47736220472441,27.24868766404199,24.0,53.0,508.0
4043,133.47736220472441,27.24868766404199,24.0,53.0,508.0
4044,133.47736220472441,27.24868766404199,24.0,53.0,508.0
4045,133.47736220472441,27.24868766404199,24.0,53.0,508.0
4046,133.47736220472441,27.24868766404199,24.0,53.0,508.0
4047,133.47736220472441,27.24868766404199,24.0,53.0,508.0
4048,133.47736220472441,27.24868766404199,24.0,53.0,508.0
4049,133.47736220472441,27.24868766404199,24.0,53.0,508.0
4050,133.47736220472441,27.24868766404199,24.0,53.0,508.0
4051,133.47736220472441,27.24868766404199,24.0,53.0,508.0
4052,133.47736220472441,27.24868766404199,24.0,53.0,508.0
4053,133.47736220472441,27.24868766404199,24.0,53.0,508.0
4054,133.47736220472441,27.24868766404199,24.0,53.0,508.0
4055,133.47736220472441,27.24868766404199,24.0,53.0,508.0
4056,133.47736220472441,27.24868766404199,24.0,53.0,508.0
4057,133.47736220472441,27.24868766404199,24.0,53.0,508.0
4058,133.47736220472441,27.24868766404199,24.0,53.0,508.0
4059,133.47736220472441,27.24868766404199,24.0,53.0,508.0
4060,133.47736220472441,27.24868766404199,24.0,53.0,508.0
4061,133.47736220472441,27.24868766404199,24.0,53.0,508.0
4062,133.47736220472441,27.24868766404199,24.0,53.0,508.0
4063,133.47736220472441,27.24868766404199,24.0,53.0,508.0
4064,133.47736220472441,27.24868766404199,24.0,53.0,508.0
4065,133.47736220472441,27.24868766404199,24.0,53.0,508.0
4066,133.47736220472441,27.24868766404199,24.0,53.0,508.0
4067,133.47736220472441,27.24868766404199,24.0,53.0,508.0
4068,133.47736220472441,27.24868766404199,24.0,53.0,508.0
4069,133.47736220472441,27.24868766404199,24.0,53.0,508.0
4070,133.47736220472441,27.24868766404199,24.0,53.0,508.0
4071,133.47736220472441,27.24868766404199,24.0,53.0,508.0
4072,133.47736220472441,27.24868766404199,24.0,53.0,508.0
4073,133.47736220472441,27.24868766404199,24.0,53.0,508.0
4074,133.47736220472441,27.24868766404199,24.0,53.0,508.0
4075,133.47736220472441,27.24868766404199,24.0,53.0,508.0
4076,133.47736220472441,27.24868766404199,24.0,53.0,508.0
4077,133.47736220472441,27.24868766404199,24.0,53.0,508.0
4078,133.47736220472441,27.24868766404199,24.0,53.0,508.0
4079,133.47736220472441,27.24868766404199,24.0,53.0,508.0
4080,133.47736220472441,27.24868766404199,24.0,53.0,508.0
4081,133.47736220472441,27.24868766404199,24.0,53.0,508.0
4082,133.47736220472441,27.24868766404199,24.0,53.0,508.0
4083,133.47736220472441,27.24868766404199,24.0,53.0,508.0
4084,133.47736220472441,27.24868766404199,24.0,53.0,508.0
4085,133.47736220472441,27.24868766404199,24.0,53.0,508.0
4086,133.47736220472441,27.24868766404199,24.0,53.0,508.0
4087,133.47736220472441,27.24868766404199,24.0,53.0,508.0
4088,133.47736220472441,27.24868766404199,24.0,53.0,508.0
4089,133.47736220472441,27.24868766404199,24.0,53.0,508.0
4090,133.47736220472441,27.24868766404199,24.0,53.0,508.0
4091,133.47736220472441,27.24868766404199,24.0,53.0,508.0
4092,133.47736220472441,27.24868766404199,24.0,53.0,508.0
4093,133.47736220472441,27.24868766404199,24.0,53.0,508.0
4094,133.47736220472441,27.24868766404199,24.0,53.0,508.0
4095,133.47736220472441,27.24868766404199,24.0,53.0,508.0
4096,133.47736220472441,27.24868766404199,24.0,53.0,508.0
4097,133.47736220472441,27.24868766404199,24.0,53.0,508.0
4098,133.47736220472441,27.24868766404199,24.0,53.0,508.0
4099,133.47736220472441,27.24868766404199,24.0,53.0,508.0
4100,133.47736220472441,27.24868766404199,24.0,53.0,508.0
4101,133.47736220472441,27.24868766404199,24.0,53.0,508.0
4102,133.47736220472441,27.24868766404199,24.0,53.0,508.0
4103,133.47736220472441,27.24868766404199,24.0,53.0,508.0
4104,133.47736220472441,27.24868766404199,24.0,53.0,508.0
4105,133.47736220472441,27.24868766404199,24.0,53.0,508.0
4106,133.74067164179104,27.86536069651741,24.0,53.0,536.0
4107,133.76716141001856,27.947124304267163,24.0,53.0,539.0
4108,133.83639705882354,28.092830882352942,24.0,53.0,544.0
4109,133.8270353302611,28.032872503840245,24.0,53.0,542.5
4110,133.8199692780338,28.070353302611366,24.0,53.0,542.5
4111,133.8199692780338,28.070353302611366,24.0,53.0,542.5
4112,133.8199692780338,28.070353302611366,24.0,53.0,542.5
4113,133.80353817504655,27.95810055865922,24.0,53.0,537.0
4114,133.8105360443623,28.010166358595193,24.0,53.0,541.0
4115,133.8105360443623,28.010166358595193,24.0,53.0,541.0
4116,133.8105360443623,28.010166358595193,24.0,53.0,541.0
4117,133.8105360443623,28.010166358595193,24.0,53.0,541.0
4118,133.8105360443623,28.010166358595193,24.0,53.0,541.0
4119,133.8105360443623,28.010166358595193,24.0,53.0,541.0
4120,133.8105360443623,28.010166358595193,24.0,53.0,541.0
4121,133.8105360443623,28.010166358595193,24.0,53.0,541.0
4122,133.6392156862745,27.68627450980392,25.0,53.0,552.5
4123,133.6392156862745,27.68627450980392,25.0,53.0,552.5
4124,133.6392156862745,27.68627450980392,25.0,53.0,552.5
4125,133.6392156862745,27.68627450980392,25.0,53.0,552.5
4126,133.6392156862745,27.68627450980392,25.0,53.0,552.5
4127,133.6392156862745,27.68627450980392,25.0,53.0,552.5
4128,133.6392156862745,27.68627450980392,25.0,53.0,552.5
4129,133.6392156862745,27.68627450980392,25.0,53.0,552.5
4130,133.64588979223126,27.670581150255945,25.0,53.0,553.5
4131,133.6492335437331,27.645927261797414,25.0,53.0,554.5
4132,133.6492335437331,27.645927261797414,25.0,53.0,554.5
4133,133.6392156862745,27.68627450980392,25.0,53.0,552.5
4134,133.6492335437331,27.645927261797414,25.0,53.0,554.5
4135,133.6492335437331,27.645927261797414,25.0,53.0,554.5
4136,133.64588979223126,27.670581150255945,25.0,53.0,553.5
4137,133.6392156862745,27.68627450980392,25.0,53.0,552.5
4138,133.6392156862745,27.68627450980392,25.0,53.0,552.5
4139,133.6392156862745,27.68627450980392,25.0,53.0,552.5
4140,133.58625862586257,27.61236123612361,25.0,53.0,555.5
4141,133.60264502554853,27.640516982266305,25.0,53.0,554.5
4142,133.58625862586257,27.61236123612361,25.0,53.0,555.5
4143,133.6392156862745,27.68627450980392,25.0,53.0,552.5
4144,133.6392156862745,27.68627450980392,25.0,53.0,552.5
4145,134.020694046482,28.843998726520216,24.0,53.0,523.5
4146,134.020694046482,28.843998726520216,24.0,53.0,523.5
4147,134.020694046482,28.843998726520216,24.0,53.0,523.5
4148,134.020694046482,28.843998726520216,24.0,53.0,523.5
4149,134.020694046482,28.843998726520216,24.0,53.0,523.5
4150,134.020694046482,28.843998726520216,24.0,53.0,523.5
4151,134.020694046482,28.843998726520216,24.0,53.0,523.5
4152,134.020694046482,28.843998726520216,24.0,53.0,523.5
4153,134.020694046482,28.843998726520216,24.0,53.0,523.5
4154,134.020694046482,28.843998726520216,24.0,53.0,523.5
4155,134.020694046482,28.843998726520216,24.0,53.0,523.5
4156,134.020694046482,28.843998726520216,24.0,53.0,523.5
4157,134.39806473139805,29.019686353019683,23.0,53.0,499.5
4158,134.39806473139805,29.019686353019683,23.0,53.0,499.5
4159,134.39806473139805,29.019686353019683,23.0,53.0,499.5
4160,134.39806473139805,29.019686353019683,23.0,53.0,499.5
4161,134.39806473139805,29.019686353019683,23.0,53.0,499.5
4162,134.39806473139805,29.019686353019683,23.0,53.0,499.5
4163,134.39806473139805,29.019686353019683,23.0,53.0,499.5
4164,134.39806473139805,29.019686353019683,23.0,53.0,499.5
4165,134.25201380897585,27.504794783275795,23.0,53.0,434.5
4166,134.25,27.46788990825688,23.0,53.0,436.0
4167,134.2619320351279,27.454371897670864,23.0,53.0,436.5
4168,134.25,27.46788990825688,23.0,53.0,436.0
4169,134.25201380897585,27.504794783275795,23.0,53.0,434.5
4170,134.19729425028186,27.679068019541525,23.0,53.0,443.5
4171,163.77703826955076,95.8641153632834,34.0,47.0,300.5
4172,163.9049972542559,95.71718835804502,34.0,47.0,303.5
4173,163.77703826955076,95.8641153632834,34.0,47.0,300.5
4174,163.77703826955076,95.8641153632834,34.0,47.0,300.5
4175,163.77703826955076,95.8641153632834,34.0,47.0,300.5
4176,163.77703826955076,95.8641153632834,34.0,47.0,300.5
4177,163.77703826955076,95.8641153632834,34.0,47.0,300.5
4178,163.77703826955076,95.8641153632834,34.0,47.0,300.5
4179,163.77703826955076,95.8641153632834,34.0,47.0,300.5
4180,163.77703826955076,95.8641153632834,34.0,47.0,300.5
4181,163.77703826955076,95.8641153632834,34.0,47.0,300.5
4182,163.85903814262022,95.78496406854615,34.0,47.0,301.5
4183,163.8424543946932,95.78164731896075,34.0,47.0,301.5
4184,163.8502495840266,95.78424847476427,34.0,47.0,300.5
4185,163.8424543946932,95.78164731896075,34.0,47.0,301.5
4186,163.79834710743802,95.82865013774104,34.0,47.0,302.5
4187,163.81592039800995,95.78164731896075,34.0,47.0,301.5
4188,163.81592039800995,95.78164731896075,34.0,47.0,301.5
4189,163.8881469115192,95.64106844741235,34.0,47.0,299.5
4190,163.8881469115192,95.64106844741235,34.0,47.0,299.5
4191,163.8881469115192,95.64106844741235,34.0,47.0,299.5
4192,163.8881469115192,95.64106844741235,34.0,47.0,299.5
4193,163.8881469115192,95.64106844741235,34.0,47.0,299.5
4194,163.8881469115192,95.64106844741235,34.0,47.0,299.5
4195,163.8881469115192,95.64106844741235,34.0,47.0,299.5
4196,163.8881469115192,95.64106844741235,34.0,47.0,299.5
